n_agents,seed,height,k_line,q_line,k_lines,q_lines,k_domain,q_domain,u_mean,u_from_flux,stopped_frac,segregation_raw,segregation_null,segregation_excess,contacts_per_ant_per_s,contacts_per_transit,n_transits,mean_duration,median_duration,T0,delta_T,d_contact
150,3,10.0,14.673596673596673,9.291666666666666,14.82239382239382,9.386904761904761,15.0,9.38625717163086,6.530707836151123,6.257504781087239,0.010810810810810811,0.17251700680272108,0.17137414965986397,0.0011428571428571122,1.6421344421344422,10.177083333333334,192,0.17397029034436193,0.15000000000000002,1.7440194946804741,0.13290596572228702,2.5
150,4,10.0,13.683991683991684,9.458333333333334,14.87941787941788,9.505952380952381,15.0,9.53747272491455,6.630425930023193,6.358315149943034,0.010076230076230076,0.1853061224489796,0.17208163265306126,0.013224489795918337,1.6936936936936937,9.8,195,0.16904255319148934,0.15000000000000002,1.5854896795987905,0.13659315147997697,2.5
150,5,10.0,14.879417879417879,9.375,15.251559251559252,9.273809523809522,15.0,9.229296684265137,6.421023845672607,6.152864456176758,0.016396396396396395,0.156734693877551,0.1675646258503401,-0.010829931972789086,1.6693000693000692,10.388297872340425,188,0.17588840916638995,0.15000000000000002,1.517908910930489,0.15180907565031634,2.5
160,0,10.0,18.124740124740125,9.75,15.8969408969409,9.779761904761903,16.0,9.757574081420898,6.366206645965576,6.0984838008880615,0.01340956340956341,0.16173469387755102,0.17061224489795918,-0.008877551020408159,1.7258316008316008,11.893401015228426,197,0.17160066255082068,0.15000000000000002,1.4935439560439545,0.16070074291905304,2.5
160,1,10.0,18.765072765072766,9.666666666666666,16.17998217998218,9.57738095238095,16.0,9.529383659362793,6.207973003387451,5.955864787101746,0.022193347193347195,0.16607142857142856,0.16964285714285715,-0.0035714285714285865,1.6772349272349272,11.860103626943005,193,0.18077161450263407,0.15000000000000002,1.554428327545054,0.1626017181231126,2.5
160,2,10.0,14.90852390852391,9.125,15.436293436293436,9.309523809523808,16.0,9.398614883422852,6.1295928955078125,5.874134302139282,0.025376819126819126,0.1566326530612245,0.1651530612244898,-0.008520408163265297,1.6863305613305613,10.403141361256544,191,0.18524425951610418,0.15000000000000002,1.6858517890844673,0.13606054770249953,2.5
160,3,10.0,15.166320166320165,9.5,15.705969705969705,9.541666666666666,16.0,9.61005973815918,6.275136470794678,6.006287336349487,0.017372661122661122,0.15892857142857145,0.16561224489795917,-0.006683673469387724,1.6787941787941787,11.035353535353535,198,0.1782120743034056,0.15000000000000002,1.5691463378891937,0.15185767739036146,2.5
160,4,10.0,17.303534303534303,9.958333333333334,16.203742203742202,9.767857142857142,16.0,9.81127643585205,6.4120259284973145,6.132047772407532,0.008277027027027027,0.14005102040816325,0.16224489795918368,-0.022193877551020424,1.7375259875259876,11.040609137055837,197,0.16871821717020644,0.15000000000000002,1.6705178734691926,0.14168182939152607,2.5
160,5,10.0,16.991683991683992,9.625,15.888921888921889,9.654761904761903,16.0,9.592168807983398,6.26279354095459,5.995105504989624,0.013591476091476092,0.16454081632653061,0.16607142857142856,-0.0015306122448979498,1.7232328482328483,11.849246231155778,199,0.17189714975116877,0.15000000000000002,1.4571771553106878,0.16559446399201586,2.5
170,0,10.0,15.180873180873181,9.708333333333334,17.120582120582124,9.761904761904763,17.0,9.815909385681152,6.0348100662231445,5.774064344518325,0.024348783172312583,0.14165666266506602,0.16192076830732294,-0.02026410564225692,1.751987281399046,11.03076923076923,195,0.18133463632556193,0.15000000000000002,1.6790269305138161,0.14055776315658117,2.5
