n_agents,seed,height,k_line,q_line,k_lines,q_lines,k_domain,q_domain,u_mean,u_from_flux,stopped_frac,segregation_raw,segregation_null,segregation_excess,contacts_per_ant_per_s,contacts_per_transit,n_transits,mean_duration,median_duration,T0,delta_T,d_contact
110,1,10.0,20.775467775467774,10.791666666666666,22.045144045144045,10.910714285714283,22.0,10.902125358581543,5.201444625854492,4.955511526627974,0.013154413154413154,0.18181818181818185,0.19673469387755102,-0.014916512059369169,1.7697977697977698,13.314553990610328,213,0.19531183255019224,0.2,1.9169191418583396,0.1396495849027412,2.5
110,2,10.0,22.671517671517673,10.791666666666666,22.375705375705376,10.708333333333332,22.0,10.717972755432129,5.111949443817139,4.871805797923695,0.018540918540918543,0.19183673469387752,0.20319109461966606,-0.011354359925788537,1.7138537138537138,14.268181818181818,220,0.20234891927657697,0.2,1.8618713566099288,0.16568598328952414,2.5
115,0,10.0,22.06860706860707,11.125,23.07751707751708,11.071428571428573,23.0,11.050511360168457,5.051448345184326,4.804570156594981,0.015456928500406761,0.1627329192546584,0.19410825199645074,-0.03137533274179233,1.8056585013106752,14.415525114155251,219,0.19552462955546657,0.2,1.9808556276228209,0.14231631851460302,2.5
115,1,10.0,26.577962577962577,10.791666666666666,24.21146421146421,10.839285714285714,23.0,10.806248664855957,4.924738883972168,4.698368984719981,0.01762632197414806,0.1740905057675244,0.19091393078970717,-0.01682342502218276,1.7709482057308144,17.004587155963304,218,0.2031951817068191,0.2,1.7717419064623616,0.17646621645298224,2.5
115,2,10.0,22.185031185031185,10.708333333333334,23.362340362340365,10.720238095238097,23.0,10.755533218383789,4.920507431030273,4.6763187906016475,0.017789026484678658,0.15705412599822538,0.19829636202307008,-0.0412422360248447,1.7640784597306336,14.695652173913043,207,0.2016601762656282,0.2,2.0723108308605336,0.14692033465215965,2.5
120,0,10.0,23.276507276507278,11.208333333333334,24.253638253638254,11.196428571428571,24.0,11.122171401977539,4.870841979980469,4.634238084157308,0.01838184338184338,0.16904761904761906,0.19421768707482992,-0.025170068027210862,1.7945252945252945,14.194570135746606,221,0.20223981463603014,0.2,1.9902741431173636,0.1465570335897553,2.5
120,1,10.0,23.638253638253637,11.041666666666666,24.176418176418178,11.06547619047619,24.0,11.043903350830078,4.8403120040893555,4.601626396179199,0.01658004158004158,0.17721088435374147,0.19414965986394556,-0.01693877551020409,1.7796257796257797,15.267281105990783,217,0.20110981308411216,0.2,2.1127318610513472,0.14497047574761757,2.5
120,2,10.0,21.848232848232847,10.833333333333334,24.074250074250077,10.863095238095239,24.0,10.918532371520996,4.7896199226379395,4.549388488133748,0.01832986832986833,0.13911564625850342,0.18931972789115642,-0.050204081632653,1.7820512820512822,14.9,210,0.20483181022749372,0.2,1.7813070585121877,0.1620727125958583,2.5
125,0,10.0,27.528066528066528,11.0,26.124740124740125,10.964285714285717,25.0,10.967820167541504,4.616995811462402,4.387128067016602,0.02208731808731809,0.14971428571428574,0.18961632653061228,-0.039902040816326534,1.782952182952183,16.753768844221106,199,0.21227611940298508,0.2,1.536796906830071,0.18786065253173845,2.5
125,1,10.0,27.054054054054053,11.083333333333334,26.264330264330262,10.958333333333332,25.0,10.882884979248047,4.578751564025879,4.353153991699219,0.01975883575883576,0.15951020408163266,0.1888979591836735,-0.029387755102040836,1.795925155925156,17.04390243902439,205,0.21106686423411747,0.2,1.6554035476250226,0.18020671801284205,2.5
125,2,10.0,21.85862785862786,11.083333333333334,24.488565488565488,11.011904761904763,25.0,10.996286392211914,4.630973815917969,4.3985145568847654,0.025563409563409564,0.16114285714285714,0.18230204081632656,-0.021159183673469417,1.7593347193347193,14.344036697247706,218,0.21069200226885992,0.2,1.9326515046213835,0.1500901733266831,2.5
130,0,10.0,24.455301455301456,11.125,26.866943866943863,11.101190476190476,26.0,11.085103988647461,4.4887824058532715,4.263501534095178,0.021765552534783305,0.14317111459968604,0.1899529042386185,-0.04678178963893245,1.7780265472573165,16.568181818181817,220,0.2141842057924087,0.2,1.9920434597649985,0.158504921495665,2.5
130,1,10.0,21.652806652806653,11.083333333333334,25.542322542322545,11.071428571428571,26.0,11.080061912536621,4.494461536407471,4.2615622740525465,0.02544378698224852,0.14442700156985872,0.1884458398744113,-0.04401883830455258,1.781864704941628,14.421800947867299,211,0.21411775264763955,0.2,2.2848773580690085,0.12405221079442644,2.5
130,2,10.0,24.997920997920996,11.0,26.86961686961687,10.976190476190478,26.0,10.999713897705078,4.45519495010376,4.23065919142503,0.02138173676635215,0.14474097331240188,0.18580847723704866,-0.04106750392464678,1.7876219414680954,16.483720930232558,215,0.2125514403292181,0.2,2.0414375075213003,0.16131234082475185,2.5
135,0,10.0,25.465696465696464,10.958333333333334,27.486783486783484,11.113095238095239,27.0,11.162017822265625,4.34735107421875,4.134080674913195,0.031123431123431123,0.1670445956160242,0.1814361300075586,-0.0143915343915344,1.8045738045738047,16.080952380952382,210,0.21945724526369692,0.2,1.8336890806046,0.16549460854990644,2.5
